id;status;sort_field;funcloc;material_number;equipment_description;unique_id;qr_code_link;created_at
EMO003149;Available;PM7.PSC.VAC01/M;;10010831;"AC MOTOR;380V,50Hz,22.5KW,6P,47A";;;2023-11-21 09:47:45
EMO003152;Available;PM1.BR.C4/AGT3/M;;10010537;"AC MOTOR;380V,50Hz,110kW,6P,315M,B5";;;2023-11-21 09:47:47
EMO003158;Available;PM1.COT.ETR 25;;10020891;MOTOR,TENV/5071,AMKCO,2,5HP,4,2A,4P;;;2023-11-21 09:47:48
EMO003160;Available;;;10010863;"HYD MOTOR;OMS 100EM,SAUER DANFOSS";;;2023-11-21 09:47:49
EMO003161;Available;;;10010861;MOTOR,HYDRAULIC,CP100C;;;2023-11-21 09:47:50
EMO003162;Available;;;10010862;MOTOR,HYDRAULIC,OMP100;;;2023-11-21 09:47:51
EMO003163;Available;;;10010860;MOTOR,HYDRAULIC,BG200NC 25.4;;;2023-11-21 09:47:52
EMO003165;Available;;;10010847;"AC MOTOR;380V,50HZ,75KW,4P,280S,B3";;;2023-11-21 09:47:53
EMO003166;Available;;;10010792;MOTOR,DR52.0X60-2 400/230(88180,DUNKER;;;2023-11-21 09:47:54
EMO003167;Available;;;10010933;MOTOR,MF09LB104-132030066TK,KONE,1,3/0,3;;;2023-11-21 09:47:55
EMO003169;Available;;;10010983;MOTOR,P32-0152,U/ MESIN STRAPING P32;;;2023-11-21 09:47:56
EMO003172;Available;;;10010524;MOTOR WIPER ASSY,U/PS 190;;;2023-11-21 09:47:57
EMO003173;Available;;;10010518;MOTOR HYDRAULIC,40 95,CHAR-LYN EATON;;;2023-11-21 09:47:58
EMO003174;Available;;;10010517;MOTOR HYDRAULIC,36 5,CHAR-LYN EATON;;;2023-11-21 09:47:59
EMO003175;Available;;;10010510;MOTOR DC,2260.885-216-217 X12-34M3,MAXON;;;2023-11-21 09:48:00
EMO003176;Available;;;10010727;MOTOR,AIR,TLM-1 HP-1,YUTANI;;;2023-11-21 09:48:01
EMO003177;Available;;;10010888;MOTOR,M.15 91459CLF,35A,220V;;;2023-11-21 09:48:02
EMO003178;Available;;;10011006;MOTOR,SCR SCT 200MF,ZUBAKI,50H,200V;;;2023-11-21 09:48:03
EMO003179;Available;;;10010948;MOTOR,NO1787,GEAR BOX KA86DT 90 L4;;;2023-11-21 09:48:04
EMO003180;Available;;;10010530;MOTOR,0,75KW,50HZ,4P,380V;;;2023-11-21 09:48:05
EMO003182;Available;;;10011005;MOTOR,SBKHY 1578,SERVO,75KW;;;2023-11-21 09:48:06
EMO003183;Available;;;10010949;MOTOR,NO1788,GEARBOX KA 76DT 90L4;;;2023-11-21 09:48:07
EMO003185;Available;;;10010724;MOTOR,AIR,RM110,22/1;;;2023-11-21 09:48:08
EMO003186;Available;;;10010626;MOTOR,AC SUBMERSIBLE,MS 6000,18,5KW;;;2023-11-21 09:48:09
EMO003188;Available;;;10010989;MOTOR,R103F DV132 M8,3KW,16,4A;;;2023-11-21 09:48:10
EMO003189;Available;DELETE;;10010730;DELETE;;;2023-11-21 09:48:11
EMO003191;Available;PM3.RH-08/GM/M;;10010809;"AC MOTOR;380V,50Hz,3kW,4P,100L,B5";;;2023-11-21 09:48:12
EMO003193;Available;;;10010542;MOTOR,HYDRAULIC,CP100C;;;2023-11-21 09:48:13
EMO003194;Available;;;10010504;MOTOR + PUMP,PMF-B M-151,SIEMENS;;;2023-11-21 09:48:14
EMO003195;Available;;;10010529;MOTOR,(EMCU),SIEMENS,55KW,178 A;;;2023-11-21 09:48:15
EMO003197;Available;;;10010793;MOTOR,DRIVEF7KC4S-7-151,0.37KW,2.1A,3P;;;2023-11-21 09:48:16
EMO003198;Available;;;10011125;MOTOR.SYCRONOUSE,.4CSM-122-A2ORIENTAL;;;2023-11-21 09:48:17
EMO003200;Available;PM1.GC.TCR1/GB/M;;10021892;MOTOR DC,G269,AEG,22.5KW,75A,1470,440V;;;2023-11-21 09:48:18
EMO003202;Available;;;10010787;MOTOR,DENKI STEPING,103-770-61,SANYO;;;2023-11-21 09:48:19
EMO003203;Available;;;10011126;RESOLVER,TS.2025N371E 10D,1KHZ,10V;;;2023-11-21 09:48:20
EMO003205;Available;;;10010999;MOTOR,REVERSIBLE,4RK25GK,25 WATT,220 V;;;2023-11-21 09:48:21
EMO003206;Available;;;10010783;MOTOR,DC,8722202,POTOMAC,U/MEASUREX;;;2023-11-21 09:48:22
EMO003208;Available;;;10010723;MOTOR,AIR,M.150A,YUTANI;;;2023-11-21 09:48:23
EMO003209;Available;;;10020533;MOTOR,AIR,M.150AL,YUTANI;;;2023-11-21 09:48:24
EMO003211;Available;;;10010519;MOTOR HYDROLIC,OMM32,15 IG 0006,DANFOSS;;;2023-11-21 09:48:25
EMO003212;Available;;;10010802;MOTOR,ELECTRIC,82.524/SP1295.10,230V;;;2023-11-21 09:48:26
EMO003213;Available;;;10010509;MOTOR DC PULLY,SYD 200/200,0.2KW,180V;;;2023-11-21 09:48:27
EMO003214;Available;;;10010585;MOTOR,AIR,LZL 05,8411 100509,ATLAS COPCO;;;2023-11-21 09:48:28
EMO003216;Available;;;10010789;MOTOR,DF3415T-KV24,5.5KW,29A;;;2023-11-21 09:48:29
EMO003217;Available;;;10010911;MOTOR,M51052,ONIKAZE,45KW,220A;;;2023-11-21 09:48:30
EMO003219;Available;;;10010930;"AC MOTOR;400V,50HZ,0.12KW,4P,B3";;;2023-11-21 09:48:31
EMO003221;Available;;;10010511;MOTOR AC,2570Z,51KW,60HZ,7175RPM;;;2023-11-21 09:48:32
EMO003222;Available;;;10010579;MOTOR,3UF3811-B2AN,75KW,1,34A,4P;;;2023-11-21 09:48:33
EMO003226;Available;;;10010541;"AC MOTOR;380V,50Hz,11kW,8P,180L,B";;;2023-11-21 09:48:34
EMO003227;Available;;;10011012;MOTOR,U/PUMP CENTRI.SG-PY 1200/45M;;;2023-11-21 09:48:35
EMO003229;Available;;;10010788;MOTOR,DF161G.132M4,7,5KW,15,5A,4P;;;2023-11-21 09:48:36
EMO003230;Available;;;10010815;"AC MOTOR;380V,50HZ,30KW,6P,225M,B5";;;2023-11-21 09:48:37
EMO003231;Available;;;10010791;MOTOR,DK4317-AH5A-B01,143KW,353A,440V;;;2023-11-21 09:48:38
EMO003232;Available;;;10011092;"AC MOTOR;400V,65.4HZ,37KW,4P,225S,B1";;;2023-11-21 09:48:39
EMO003233;Available;;;10011093;MOTOR,UF3012V-B2A,55KW,102A,2P,400V;;;2023-11-21 09:48:40
EMO003234;Available;;;10011094;MOTOR,UF3812KB5,9,7-11KW,2,31-207A;;;2023-11-21 09:48:41
EMO003237;Available;;;10011091;MOTOR,UF2721V-B10,TOYO,20KW,38,7A;;;2023-11-21 09:48:42
EMO003238;Available;;;10010817;MOTOR,FOR SCREEN BLACKCLAWSON 24PSL;;;2023-11-21 09:48:43
EMO003239;Available;;;10010572;MOTOR;;;2023-11-21 09:48:44
EMO003243;Available;;;10010888;MOTOR,M.15 91459CLF,35A,220V;;;2023-11-21 09:48:45
EMO003244;Available;;;10010529;MOTOR,(EMCU),SIEMENS,55KW,178 A;;;2023-11-21 09:48:46
EMO003245;Available;;;10010529;MOTOR,(EMCU),SIEMENS,55KW,178 A;;;2023-11-21 09:48:47
EMO003246;Available;;;10011125;MOTOR.SYCRONOUSE,.4CSM-122-A2ORIENTAL;;;2023-11-21 09:48:48
EMO003250;Available;;;10010595;"AC MOTOR;380V,50HZ,90KW,8P,315S,B3";;;2023-11-21 09:48:49
EMO003251;Available;;;10010930;MOTOR,MEZ MOHELNICE,0,12-0,16KW;;;2023-11-21 09:48:50
EMO003252;Available;;;10010930;"AC MOTOR;400V,65.4HZ,0.12KW,4P,B";;;2023-11-21 09:48:51
EMO003253;Available;STOCK EX-PROJECT;;10010945;"AC MOTOR;380V,50Hz,4kW,4P,112M,B3";;;2023-11-21 09:48:52
EMO003254;Available;;;10010593;MOTOR,75PH,6P,380;;;2023-11-21 09:48:53
EMO003283;Available;SP1.PUL3.TB/P(G)/M;;10010828;MOTOR,GE,2.2KW,5.3A,4P;;;2023-11-21 09:48:54
EMO003284;Available;SP1.PUL3.TB/P(G)/M;;10010838;MOTOR,4KW,9A,4P,380V/VERTICAL;;;2023-11-21 09:48:55
EMO003285;Available;EQUIPMENT SCRAP;;;MOTOR,1.5KW,3.5A,4P,380V/VERTICAL;;;2023-11-21 09:48:56
EMO003307;Available;PM1.VAC.T(DLG)2/P1/M;;10010768;"AC MOTOR;380V,50Hz,18.5kW,4P,180M,B3";;;2023-11-21 09:48:57
EMO003313;Available;;;;MOTOR;;;2023-11-21 09:48:58
EMO003323;Available;SP7.M-4-3/M;;10027146;"AC MOTOR;380V,50Hz,90kW,4P,280S,B3";;;2023-11-21 09:48:59
EMO0033373;Available;;;;DELETE;;;2023-11-21 09:49:00
EMO003354;Available;PM1.HP2.FR3(S)/GB/M;;10020887;AC MOTOR,380V,50HZ,2.2KW,4P;;;2023-11-21 09:49:01
EMO003361;Available;CH3.C18.VB/M;;10011004;"AC MOTOR;380V,50Hz,1.1kW,4P,MVB1500";;;2023-11-21 09:49:02
EMO003362;Available;5P5PVS03/M;;10011004;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,B";;;2023-11-21 09:49:03
EMO003373;Available;EQUIPMENT SCRAP;;10027666;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";;;2023-11-21 09:49:04
EMO003381;Available;CH1.CLA.T1/AGT/M(CLARIFLOCK);;10010892;"AC MOTOR;380V,50Hz,1.5kW,4P,90L,V1";;;2023-11-21 09:49:05
EMO003389;Available;PM7.HEATING CAL.PUMP/M;;10020914;"AC MOTOR;380V,29.1A,15kW,2P,B";;;2023-11-21 09:49:06
EMO003410;Available;SP3.SP25/M;;10010795;MOTOR,DYNO,RPM1200-120/5314;;;2023-11-21 09:49:07
EMO003412;Available;WW2.A/O.MX201/AGT/M;;10010755;MOTOR,BN160MG,CE,7.5KW,16A,6P;;;2023-11-21 09:49:08
EMO003415;Available;PM5.P-SC-10/M;;10010803;MOTOR,ELECTRIM,30KW,56A,2P;;;2023-11-21 09:49:09
EMO003426;Available;EQUIPMENT SCRAP;;10010937;"CRANE MOTOR;380V,50Hz,30/5KW,2/6P,20/57A";;;2023-11-21 09:49:10
EMO003430;Available;;;10021893;MOTOR DC,AW77,AEG,33KW,84A,1910,440V;;;2023-11-21 09:49:11
EMO003432;Available;;;10016172;"MOTOR,30KW;";;;2023-11-21 09:49:12
EMO003434;Available;GT1-GTG-COOL-88TK-2/M;;10010921;MOTOR AT EXHAUST FRAME COOLER BLWR 2;;;2023-11-21 09:49:13
EMO003440;Available;;;10023280;GEAR BOX+MOTOR,FHC1/60 4P,HYOSUNG,0.75KW;;;2023-11-21 09:49:14
EMO003442;Available;;;10022622;MOTOR,PUMP,NTT50-250/01U5A-W4,ALLWEILER;;;2023-11-21 09:49:15
EMO003443;Available;PM2.APP2.C1/AGT/M;;10010661;"AC MOTOR;380V,50Hz,22kW,8P,225M,B3";;;2023-11-21 09:49:16
EMO003450;Available;IN2-ATF-C603-M/C603 B;;10008598;MOTOR BAG FILTER ASH DISCHARGE CONV (B);;;2023-11-21 09:49:17
EMO003452;Available;EQUIPMENT SCRAP;;10010945;"AC MOTOR;380V,50hZ,4kW,4P";;;2023-11-21 09:49:18
EMO003454;Available;CFB.CCS/MCG;;;MOTOR CHAIN GRATE;;;2023-11-21 09:49:19
EMO003457;Available;WW1.CHP.T(PLM)1/P1/M;;10025459;AC MOTOR,380V,50Hz,1.5kW,4P,90L,B3;;;2023-11-21 09:49:20
EMO003460;Available;WW2.A/O.CLA1/401D/M;;10020627;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";;;2023-11-21 09:49:21
EMO003462;Available;SP1.MW.THK/VP2/M;;10010839;MOTOR,GE,55KW,112A,4P;;;2023-11-21 09:49:22
EMO003463;Available;PM5.P197/M;;;MOTOR (EQ DOUBLE,PLATE HILANG,REQ:ADI);;;2023-11-21 09:49:23
EMO003464;Available;PM5.P198/M;;;MOTOR (EQ DOUBLE,PLATE HILANG,REQ:ADI);;;2023-11-21 09:49:24
EMO003465;Available;PM5.P199/M;;;MOTOR (EQ DOUBLE,PLATE HILANG,REQ:ADI);;;2023-11-21 09:49:25
EMO003466;Available;PM5.P200/M;;;MOTOR (EQ DOUBLE,PLATE HILANG,REQ:ADI);;;2023-11-21 09:49:26
EMO003476;Available;;;10026037;"RELIANCE,15KW;1785RPM;26.8A;460V;60HZ";;;2023-11-21 09:49:27
EMO003477;Available;;;10010592;MOTOR,GE,5K4284,20HP,15KW,1455,AP;;;2023-11-21 09:49:28
EMO003479;Available;;;10026039;"SIEMENS;71KW;118A;1420RPM;660V";;;2023-11-21 09:49:29
EMO003480;Available;;;10026040;"SIEMENS;56KW;102A;600V;1360 RPM";;;2023-11-21 09:49:30
EMO003489;Available;;;10010638;MOTOR AC TOSHIBA,7.5KW,8P,420V;;;2023-11-21 09:49:31
EMO003490;Available;EQUIPMENT SCRAP;;10010866;MOTOR,ILA 3026-4,0.37KW,1,2A,4P;;;2023-11-21 09:49:32
EMO003491;Available;;;10011007;MOTOR,AC,SAF60RV,SEW,0.12KW,0.41A,4P380V;;;2023-11-21 09:49:33
EMO003493;Available;;;10011040;MOTOR,SYNCRONOUS,AC,SS452LG5,208-240V;;;2023-11-21 09:49:34
EMO003494;Available;WW1.PRT.CLA1/GB/M;;10010608;"AC MOTOR;380V,50Hz,2.2KW,4P,100L,B3";;;2023-11-21 09:49:35
EMO003497;Available;WW1.PRT.SCP2/P1/M;;10010658;"AC MOTOR;380V,50Hz,18.5kW,4P,180M,B3";;;2023-11-21 09:49:36
EMO003505;Available;;;10011007;MOTOR,AC,SAF60RV,SEW,0.12KW,0.41A,4P380V;;;2023-11-21 09:49:37
EMO003506;Available;SP3.SP.32/GB2/M;;10010866;"AC MOTOR;380V,50Hz,0.37kW,4P,90S,B5";;;2023-11-21 09:49:38
EMO003507;Available;;;10010617;MOTOR,AC,112M,ABB,3KW,6.5A,4P,380V;;;2023-11-21 09:49:39
EMO003509;Available;DUPLEX 3.6/OVER LAP/GB/M;;10021893;MOTOR DC,AW77,AEG,33KW,84A,1910,440V;;;2023-11-21 09:49:40
EMO003511;Available;VP01/M;;10024865;"AC MOTOR;3000V,50HZ,350KW,4P,B";;;2023-11-21 09:49:41
EMO003527;Available;;;10016164;"AC MOTOR;380V,18.5KW,36.5A,4P";;;2023-11-21 09:49:42
EMO003530;Available;;;10010811;MOTOR,FEMM80,0.75KW,1.25A,4P;;;2023-11-21 09:49:43
EMO003538;Available;EQUIPMENT SCRAP;;10010924;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";;;2023-11-21 09:49:44
EMO003546;Available;STOCK GSP NEW MATERIAL GR;;10024843;"AC MOTOR;380V,50Hz,200kW,6P,355M,B3";;;2023-11-21 09:49:45
EMO003547;Available;PM3.C34.P84A/M;;10010964;"AC MOTOR;380V,50HZ,75KW,2P,280S,B3";;;2023-11-21 09:49:46
EMO003551;Available;FN1.CUT.SC01.LUB/M;;10010532;MOTOR,0.18KW,0.58A,4P;;;2023-11-21 09:49:47
EMO003554;Available;;;10010571;"AC MOTOR;380V,50HZ,30KW,6P,60A";;;2023-11-21 09:49:48
EMO003555;Available;CFB.CCS.SR01/SCREEN-A/M;;10034655;"AC MOTOR;380V,50Hz,1.5kW,6P,100L,B3";;;2023-11-21 09:49:49
EMO003566;Available;SP2.NDL.DSP1.SCRP/M.LUB.GB;;10011046;AC MOTOR,380V,50Hz,1.5kW,4P,90S,B3;;;2023-11-21 09:49:50
EMO003572;Available;FN1.CUT.SC01.LUB/M;;10010532;"AC MOTOR;380V,50HZ,0.18KW,4P";;;2023-11-21 09:49:51
EMO003581;Available;WRAPPING 1/CON2/M;;10027561;"AC MOTOR;380V,50HZ,0.37KW,2P";;;2023-11-21 09:49:52
EMO003583;Available;SP2.OCC.PU01.RAGG/M;;10011009;"AC MOTOR;380V,50HZ,0.75KW,4P";;;2023-11-21 09:49:53
EMO003585;Available;SIMPLEX 1.9/VAC BLW/M;;;MOTOR VACUUM BLOWER;;;2023-11-21 09:49:54
EMO003595;Available;OMC.CRN2.LONG/GM2/M2;;10010874;MOTOR,KBF90,0.20KW/0.80KW,1.5A/2.5A;;;2023-11-21 09:49:55
EMO003596;Available;STOCK GSP NEW MATERIAL GR;;10011040;MOTOR,SYNCRONOUS,AC,SS452LG5,208-240V;;;2023-11-21 09:49:56
EMO003602;Available;PM1.IRD1.FDF2/M;;10010555;"AC MOTOR;380V,50HZ,2.2KW,2P,B";;;2023-11-21 09:49:57
EMO003611;Available;PM1.STC.T(DN)2/P2/M;;10010745;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";;;2023-11-21 09:49:58
EMO003613;Available;EQUIPMENT SCRAP;;10020927;"AC MOTOR;380V,50Hz,22kW,6P,200L,B3";;;2023-11-21 09:49:59
EMO003615;Available;PM7.REW.TB2/M2;;10010650;"AC MOTOR;380V,50Hz,37kW,2P,200L,B3";;;2023-11-21 09:50:00
EMO003631;Available;STOCK GSP NEW MATERIAL GR;;10027378;"AC MOTOR;380V,50HZ,0.75KW,4P";;;2023-11-21 09:50:01
EMO003638;Available;SP2.ND.SR11/M;;10027436;"AC MOTOR;380V,50Hz,160kW,8P,355M,B3";;;2023-11-21 09:50:02
EMO003640;Available;PM2.RE(BH).RDR/GB/M;;10010880;"DC MOTOR;380V,50Hz,143kW,2P,315L,B3";;;2023-11-21 09:50:03
EMO003642;Available;GT1.HRS.DEAE/M.PHR-310;;;DELETE;;;2023-11-21 09:50:04
EMO003643;Available;GT1.HRS.DEAE/M.PHR-320;;;MOTOR PHR - 320;;;2023-11-21 09:50:05
EMO003645;Available;PM2.WET.PRS2/SW/GM/M.PSRT;;10010866;"AC MOTOR;380V,50Hz,0.37kW,4P,90S,B5";;;2023-11-21 09:50:06
EMO003646;Available;LOG.PRS.BALL/MTR;;10028756;"AC MOTOR;380V,50Hz,55kW,4P";;;2023-11-21 09:50:07
EMO003649;Available;SP1.PUL4/P3/M;;10010952;"AC MOTOR;380V,50Hz,110kW,4P,315L,B3";;;2023-11-21 09:50:08
EMO003650;Available;STOCK GSP NEW MATERIAL GR;;10011066;"AC MOTOR;3000V,50Hz,600kW,6P,450C,B3";;;2023-11-21 09:50:09
EMO003660;Available;PM7.REW.TB2/M2;;10010650;"AC MOTOR;380V,50Hz,37kW,2P,200M,B3";;;2023-11-21 09:50:10
EMO003663;Available;EX BONGKAR SP1/2;;10027648;"AC MOTOR;380V,50Hz,160kW,4P,315L,B3";;;2023-11-21 09:50:11
EMO003712;Available;7CAS02/AGT/M;;10011065;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,B3";;;2023-11-21 09:50:12
EMO003714;Available;SP2.CON2/GB/M;;10010713;"AC MOTOR;380V,50Hz,11kW,6P,160L,B35";;;2023-11-21 09:50:13
EMO003716;Available;;;10020936;"AC MOTOR;380V,50HZ,7.5KW,4P";;;2023-11-21 09:50:14
EMO003719;Available;;;10000008;MOTOR BLOWER,VB-022-G,METAL,50HZ, 400V;;;2023-11-21 09:50:15
EMO003722;Available;STOCK GSP NEW MATERIAL GR;;10011040;MOTOR,SYNCRONOUS,AC,SS452LG5,208-240V;;;2023-11-21 09:50:16
EMO003723;Available;EQUIPMENT SCRAP;;10011033;"AC MOTOR;380V,50Hz,0.12kW,4P,90S,B5";;;2023-11-21 09:50:17
EMO003725;Available;STOCK GSP NEW MATERIAL GR;;10010772;"AC MOTOR;380V,50Hz,11kW,4P";;;2023-11-21 09:50:18
EMO003726;Available;PM2.RE(BH).UNW/BLW/M;;;"MOTOR DC;2,2KW;4,7A";;;2023-11-21 09:50:19
EMO003728;Available;STOCK GSP NEW MATERIAL GR;;10011066;"AC MOTOR;3000V,50HZ,600KW,6P";;;2023-11-21 09:50:20
EMO003729;Available;STOCK GSP NEW MATERIAL GR;;10028841;MOTOR,GENESIS,CE12,STROKE,OSC.ASSY;;;2023-11-21 09:50:21
EMO003730;Available;SP2.OC.C4/AGT1/M;;10010850;"AC MOTOR;380V,50Hz,55kW,6P,280M,B3";;;2023-11-21 09:50:22
EMO003734;Available;FN1.CUT.WRP2.PENDAYUNG/M;;10020632;"AC MOTOR;380V,50Hz,0.75kW,4P,80M,B5";;;2023-11-21 09:50:23
EMO003752;Available;PM3.G1.GB/M;;10023986;"DC MOTOR;460V,40Hz,150kW,240A";;;2023-11-21 09:50:24
EMO003767;Available;FN1.SC05.6CN2/BL01/M;;10030787;"AC MOTOR;380V,50Hz,2.2kW,2P,90M,B3";;;2023-11-21 09:50:25
EMO003779;Available;;;;"AC MOTOR;380V,50Hz,1.5kW,6P";;;2023-11-21 09:50:26
EMO003786;Available;;;10031233;"AC MOTOR;420V,50Hz,350kW,6P,255M,B3";;;2023-11-21 09:50:27
EMO003788;Available;PM8.W–BR–3/DO/GM/M;;10011008;"AC MOTOR;380V,50Hz,0.55kW,4P,80M,B5";;;2023-11-21 09:50:28
EMO003796;Available;SP2.NDL.RF03.OU01/P/M;;10011045;"AC MOTOR;380V,50Hz,0.75kW,4P,80M,V1";;;2023-11-21 09:50:29
EMO003798;Available;UNKNOWN;;10011081;MOTOR,RELIANCE ELC,22HZ,334A,576V,433RPM;;;2023-11-21 09:50:30
EMO003800;Available;PM1.F4.HB/SW(R)/GM/M;;10011103;"AC MOTOR;380V,50Hz,0.4kW,4P,71M,B5";;;2023-11-21 09:50:31
EMO003813;Available;PM2.LUB.GP2A/M;;10010773;"AC MOTOR;380V,50Hz,3kW,4P,100L,B3";;;2023-11-21 09:50:32
EMO003815;Available;SPARE GSP;;10010798;"AC MOTOR;380V,50Hz,0.38kW,4P,90S,V1";;;2023-11-21 09:50:33
EMO003816;Available;SPARE GSP;;10010947;"AC MOTOR;380V,50Hz,7.5kW,4P,135M,B3";;;2023-11-21 09:50:34
EMO003817;Available;SPARE GSP;;10010588;"AC MOTOR;380V,50Hz,10kW,4P,135M,B5";;;2023-11-21 09:50:35
EMO003822;Available;STOCK GSP EX-PROJECT;;10010557;"AC MOTOR;380V,50Hz,147kW,8P,355S,V1";;;2023-11-21 09:50:36
EMO003823;Available;STOCK GSP EX-PROJECT;;10010557;"AC MOTOR;380V,50Hz,147kW,8P,355S,V1";;;2023-11-21 09:50:37
EMO003824;Available;STOCK GSP EX-PROJECT;;10010547;"AC MOTOR;380V,50Hz,11kW,6P,160L,B35";;;2023-11-21 09:50:38
EMO003825;Available;STOCK GSP EX-PROJECT;;10010545;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";;;2023-11-21 09:50:39
EMO003826;Available;STOCK GSP EX-PROJECT;;10010543;"CRANE MOTOR;380V,50Hz,0.2kW,4P,0.6A";;;2023-11-21 09:50:40
EMO003827;Available;STOCK GSP EX-PROJECT;;10010535;"AC MOTOR;380V,50Hz,1.5kW,4P,90L,B5";;;2023-11-21 09:50:41
EMO003828;Available;STOCK GSP EX-PROJECT;;10010531;"AC MOTOR;380V,50Hz,0.09kW,2P,0.17A";;;2023-11-21 09:50:42
EMO003829;Available;STOCK GSP EX-PROJECT;;10010582;"AC MOTOR;380V,50Hz,4kW,4P,112M,B3";;;2023-11-21 09:50:43
EMO003830;Available;STOCK GSP EX-PROJECT;;10010581;"AC MOTOR;3000V,50Hz,410kW,6P,400FL,B3";;;2023-11-21 09:50:44
EMO003831;Available;STOCK GSP EX-PROJECT;;10010576;"AC MOTOR;380V,50Hz,11kW,2P,160M,V1";;;2023-11-21 09:50:45
EMO003832;Available;STOCK GSP EX-PROJECT;;10010567;"AC MOTOR;380V,50Hz,30kW,4P,200L,B5";;;2023-11-21 09:50:46
EMO003833;Available;STOCK GSP EX-PROJECT;;10010565;"AC MOTOR;380V,50Hz,55kW,2P,225S,B3";;;2023-11-21 09:50:47
EMO003834;Available;STOCK GSP EX-PROJECT;;10010558;"AC MOTOR;380V,50Hz,200kW,4P,315AD,B3";;;2023-11-21 09:50:48
EMO003836;Available;STOCK GSP EX-PROJECT;;10011069;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B5";;;2023-11-21 09:50:49
EMO003838;Available;STOCK GSP EX-PROJECT;;10010583;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,B3";;;2023-11-21 09:50:50
EMO003841;Available;WW2.A/O.C4C/AGT/M;;10028746;"AC MOTOR;380V,50Hz,100kW,4P,315S,B3";;;2023-11-21 09:50:51
EMO003846;Available;STOCK GSP EX-BONGKARAN;;10010583;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,B3";;;2023-11-21 09:50:52
EMO003853;Available;STOCK GSP EX-PROJECT;;10010583;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,B3";;;2023-11-21 09:50:53
EMO003856;Available;STOCK GSP EX-PROJECT;;10010868;"AC MOTOR;380V,50Hz,7.5kW,2P,132M,B3";;;2023-11-21 09:50:54
EMO003859;Available;STOCK GSP EX-PROJECT;;10010621;"AC MOTOR;380V,50Hz,7.5kW,2P,132S,B3";;;2023-11-21 09:50:55
EMO003860;Available;PM2.G7.DYC52/DR/GM/M;;10010584;"AC MOTOR;380V,50Hz,0.37kW,4P,80S,B5";;;2023-11-21 09:50:56
EMO003862;Available;EX-BONGKARAN;;10027564;"AC MOTOR;380V,50Hz,0.75kW,6P,80S,B5";;;2023-11-21 09:50:57
EMO003875;Available;INC.M13B/P1/M;;10034570;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";;;2023-11-21 09:50:58
EMO003882;Available;EX-PROJECT PM8;;10011083;"AC MOTOR;380V,50Hz,315kW,4P,355M,B3";;;2023-11-21 09:50:59
EMO003884;Available;EX-PROJECT PM8;;10027147;"AC MOTOR;380V,50Hz,90kW,4P,280S,B3";;;2023-11-21 09:51:00
EMO003885;Available;EX-PROJECT PM8;;10010859;"AC MOTOR;380V,50Hz,132kW,6P,315L,B3";;;2023-11-21 09:51:01
EMO003886;Available;EX-PROJECT PM8;;10027162;"AC MOTOR;380V,50Hz,110kW,2P,315S,B3";;;2023-11-21 09:51:02
EMO003893;Available;STOCK GSP EX-BONGKARAN PM8;;10027125;"AC MOTOR;380V,50Hz,55kW,4P,225M,B3";;;2023-11-21 09:51:03
EMO003894;Available;STOCK GSP EX-BONGKARAN PM8;;10027264;"AC MOTOR;380V,50Hz,110kW,4P,315S,B3";;;2023-11-21 09:51:04
EMO003896;Available;STOCK GSP EX-BONGKARAN PM8;;10028789;"AC MOTOR;380V,50Hz,90kW,4P,280S,B3";;;2023-11-21 09:51:05
EMO003897;Available;;;10028788;CANCEL;;;2023-11-21 09:51:06
EMO003900;Available;STOCK GSP EX-PROJECT;;10027648;"AC MOTOR;380V,50Hz,160kW,4P,315L,B3";;;2023-11-21 09:51:08
EMO003901;Available;;;10010683;"MOTOR AC;TECO;55kW;11-12A;4P;380V";;;2023-11-21 09:51:09
EMO003902;Available;;;10010681;"MOTOR AC;TECO;37KW;72.1A;4P;380V";;;2023-11-21 09:51:10
EMO003904;Available;PM3-HOO-BL15-M;;;"MOTOR;37.5KW;1475RPM;380V;118A/58A";;;2023-11-21 09:51:11
EMO003909;Available;SBO.CHSM/SR01/M1;;10010516;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";;;2023-11-21 09:51:12
EMO003915;Available;PM7.VP12/M;;10027150;"AC MOTOR;3000V,50Hz,500kW,4P,400L,B3";;;2023-11-21 09:51:13
EMO003919;Available;EX-PROJECT;;10010873;MOTORAC,KBF100AB/2DEMAG,1.2KW,3.2A,2P380;;;2023-11-21 09:51:14
EMO003920;Available;EX-PROJECT;;10024162;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,V1";;;2023-11-21 09:51:15
